txt	polarity
RT USERNAME: #شارك_بصورة_مؤثرة  #سأخبر_الله_بكل_شئ #كيف_ننام #نحن_مسؤولون  #هي_لله  #ريتويت_لعلك_تؤجر #سوريا  #العشق_الخرافي URL 	Negative
#ساعة_استجابة لاتنسون سوريا من دعائكم 	Positive
USERNAME USERNAME  هذا اللي فالحين فيه التنظير لوكنتم علماء مسلمين اصعدو المنبر وقولو للطغاه حكامكم مايحدث في سوريا لايرضي الله 	Negative
RT USERNAME: الجيش الحر: المخابرات الجوية في #حلب على وشك السقوط #العربية #سوريا  URL URL 	Negative
#سوريا: #انقذوهم من جرائم #الاسد    #savealeppo #Save_aleppo #Save_Homs #Savehoms URL 	Negative
\"USERNAME: أموي #سوريا •  أبـْـْطال لواء الشهيد أحمد العمر ولشهر الخامس على التوالي يرابطون على الثغور في جبهة عتمان   http://t 	Positive
#الجيش_الحر يستهدف حاجز السلام في خان شيخون بإدلب #سوريا   اللهم اشدد على قلوبهم وثبت اقدامهم وسدد رميهم وانصرهم نصرا مؤزرا ياجبار 	Positive
RT USERNAME: العريفي قال الملائكة تقاتل مع داعش باجنحة بيضاء  ونحن نقول لة حزب الله يقاتل مع اسود سورية بجناحين جناح كربلاء الثائر وجن… 	Neutral
RT USERNAME: سيصل قارب الحرية إلى شط الأمان طالما مجدافه الإيمان بالله ..#سوريا URL 	Positive
إتصال الحرة وسام مع سفير سوريا في الأردن بهجت سلي  - …:URL 	Neutral
\"USERNAME: يـــا بآسط الأرض ورافــــع السمـــاء فرج لأهل سوريــا وارفـــع عــنهم البـــلاء # أطفال سوريا  ' URL" 	Positive
USERNAME USERNAME اخبر ان بفتره منع بشار اي مساعدات عربية للمنكوبين داخل سوريا  بعدها بشهر وزير خارجيتهم:اصلن العرب ما يساعدون المنكوبين 	Negative
#سوريا إغاثي بلجان حلب : براميل بشار “موت أحمر”:    قال وسيم أبو اليمان عضو اللجان الإغاثية الإنسانية بحلب... URL 	Negative
أموي #سوريا •  # : آخر المستجدات :     #ﺍﻟﻼﺫﻗﻴﺔ :   ﻛﺘﺎﺋﺐ المجاهدين ﺗﻘﻨﺺ 4 ﻋﻨﺎﺻﺮ ﻣﻦ ﺟﻴﺶ ﺍﻟﺪﻓﺎﻉ ﺍﻟﻮﻃﻨﻲ ﻓﻲ ﻣﺤﻴﻂ ﺟﺒﻞ... URL 	Negative
#Syria #شام #سوريا | #ديرالزور : إشتباكات بين الجيش الحر وقوات النظام  في حي الجبيلة: #شام #س... URL #FF #news 	Negative
\"USERNAME: نصائح المكتب الطبي في الجبهة الإسلامية #سوريا  حول غاز الكلور السام وكيفية التعامل معه  URL   #انشر_تؤجر\" 	Neutral
RT USERNAME: إذا لم تكن الشجاعة في نساء سوريا واليمن وفلسطين، فلنحذف من قاموسنا الشجاعة ولنستبدلها بما يليق ..  #سوريا  #سمر_بدوي 	Negative
#شهداء_الوطن #سوريا  الشهيد البطل محمد نور الدبس من أبناء محافظة حلب استشهد في حي الراشدين بحلب دفاعاً عن الوطن... URL 	Negative
أروع كمين  بخدعة رائعة نسف واستلاء على رتل كامل   URL”” 	Negative
#سوريا #ادلب  مصدر محلي لتلفزيون الخبر: مسلحون يختطفون أسامة الحسين رئيس المجلس المحلي التابع للمعارضة في #سراقب 	Negative
RT USERNAME: أموي #سوريا •  استشهاد عدد من المدنيين نتيجة القصف على مناطق متفرقة من مدينة #حلب_وريفها.     1- نجيب محمد بدوي –... http://… 	Negative
RT USERNAME: الأمطار في #حلب تختلف .. فهي براميل قاتلة ساحقة ماحقة .. اللهم أمطِر بشار وحزبه وأعوانه بحجارة من سجيل .. #سوريا 	Negative
البرنامج الامتحانى لشهاده التعليم الاساسى سوريا عام 2013 -2014: موقع طبيبى للعلاج بالاعشاب يقدم للطلبة والطالب... URL 	Neutral
USERNAME لا الحرب مافي منتصر  او خسران سوريا الخاسر في كل شيً  لقد دمرت عن بكرة ابيها.. اتمنيً ان نري  حلا سياسي يرضي الجميع 	Negative
#الرقة_تذبح_بصمت #أنقذوا_حمص #سوريا 	Negative
RT USERNAME: يا أهل القلوب الرحيمة ذراري إخوانكم من أهل سوريا في خطر.. قتل أبائهم وهدمت دورهم .. فمن لهم بعد الله .. URL 	Negative
RT USERNAME: عشرات الضحايا في قصف بـ\"براميل الموت\" على أحياء حلب URL  #حلب URL 	Negative
أموي #سوريا •     -#ريف_دمشق -#القلمون -الجيش الإسلامي الحر -   بأيدي ثوارنا اﻷبطال تـْـْم قتل الملازم شرف علاء... URL 	Negative
USERNAME استاذ فيصل هل نستحق العيش على ارض سوريا وقددمرناها 	Negative
#شر البلية مايضحك  مصادر سورية: الانتخابات الرئاسية في سوريا لن يحضرها أي مراقب عربي أو دولي 	Negative
أشد الناس حماقه أقواهم اعتقادا في فضل نفسه... وأثبت الناس عقلا أشدهم اتهاما لنفسه. #مصر مرسي #لبنان العز #سوريا الثورة #بشار الأسد الأحمق 	Negative
RT USERNAME: وإذا نظرنا الى واقعنا ورأينا مجموعات يرفعون راية الجهاد خصوصا في سورية يقتلون بعضهم بعضا بإسم الدين ويمثلون بالجثث والرؤوس… 	Negative
#دعاء     #دعوه     #نشر      #اعلام     #اعلان       #مصر      #رصد      #سيناء      #النوبه      #سوريا... URL 	Neutral
الجيش السوري يدمر مستودعا كبيرا للاسلحة في بلدة #سلمى بريف #اللاذقية   إلى عشاق سوريا الأسد لايك وشير لصفحة ★شبيحة الفرقة الرابعة★ 	Negative
#سوريا نصرة الدين أولى من نصرة التنظيمات فالدين ثابت والتنظيمات يطرأ عليها التغيير والتبديل . 	Positive
#سورية   #اللاذقية ﻛﺘﺎﺋﺐ ﺍﻟمجاهدين تقوم بـﻘﻨﺺ 4 ﻋﻨﺎﺻﺮ ﻣﻦ قوات النظام الأسدي ﻓﻲ ﻣﺤﻴﻂ ﺟﺒﻞ ﺍﻟﺒﺪﺭﻭﺳﻴﺔ الى جهنم وبئس المصير 	Negative
RT USERNAME: عائلة سورية محتاجه مبلغ الاجار 5500 ريال لمده 6 شهور اخر يوم الاحد الموقع عنيزة الي يبي يقابل العائلة يتواصل مع ام رامي آلآم 055… 	Negative
RT USERNAME: #سوريا | #ريف_دمشق :  إشتباكات عنيفة تجدد بين المجاهدين وقوات النظام شمال مدينة داريا . 	Negative
#سوريا_نحن_معكم  يسطرالمجد تاريخك فتبدا العزه تعانق اسوارك …  ماضيك وحاضرك ومستقبلك نصر يا سوريا •° #فريق_الآمل 	Positive
#فور_نيوز | سوريا | طيران الجيش السوري يلقي برميلين متفجرين على حي مساكن هنانو بحلب . 	Negative
#إرهاب_الأسد #سوريا #Syria #AssadsWarCrimes #حلب  استشهاد شخصين وإصابة عدة أشخاص بجروح إثر سقوط برميل متفجر على جسر الحج عصر الجمعة 	Negative
أهل دمشق يستقبلون فصل الربيع بالذهاب الى مناطق الأصطياف والمطاعم الخمس نجوم وكأن شيئاً لم يكن!! #سوريا 	Positive
RT USERNAME: #غرد_بصورة #سوريا  باقون هُنا ولن يفنى الأمل بأذن الله أطفال سوريا الذين حملوا الهم مبكراً يعلمون العالم معنى الصبر ht… 	Positive
RT USERNAME: من أحلى الصور التي تبعث الأمل في هذه الأيام العصيبة ... سوريا باااااقية .. صباح الخير ... URL 	Positive
RT USERNAME: يبدو أن روبرت فيسك قد اختار يوم فوز أردوغان كي ينشر تقريرا مفزعا عن \"مذابح الأرمن على يد العثمانيين\". ثمة مذبحة بشعة في سوريا… 	Negative
RT USERNAME: لنا في أرضنا نهرٌ وماءُ  وروضٌ في مرابعنا خصيب ُ لنا بيتٌ وأطفالٌ ولكن  محت آثارَ منزلنا الخطوبُ ! #سوريا URL 	Negative
RT USERNAME: اللهم احرق قلب بشار ، اللهم شل أركانه ، اللهم اجعله يتمنى الموت !   #سوريا  ، URL 	Negative
RT USERNAME: الشيخ العالم عبدالقادر الأرناؤوط رحمه الله يتحدث عن فضل بلاد الشام بما ورد في السنة النبوية  URL #… 	Positive
USERNAME الحل في يد الشعب السوري والصناديق ولكن لابد من ان تقدم جميع الأطراف تنازلات من اجل ان تعود سوريا لسابق عهدها... 	Positive
RT USERNAME: انها ليست ثورة #مصر او #سوريا أو #ليبيا او #اليمن او #تونس او العراق بل ثورة امة ,والأمر متشابك والأمة تستيقظ وهناك من يحا… 	Negative
RT USERNAME: #أخبار -  سوريا: الثوار يقصفون تجمعات النظام بإدلب ودير الزور - الرايـة   URL #سوريا #Syria  سوريا - Goog… 	Negative
RT USERNAME: #شام #سوريا | ريف #اللاذقية : قصف لقوات النظام يتجدد على مدينة كسب باستخدام القنابل العنقودية. 	Negative
أموي #سوريا •  URL ::... URL 	Neutral
RT USERNAME: رَباه .. إنّ عِبادك المُسّتضعفين في الأرض يشّتكونك قسوَة البرد، فأمطر عليهم الدفء يا ناصر المُستضعفين #سوريا URL 	Positive
RT USERNAME: استشهاد قائد لواء رجال الشام جراء استهداف سيارته بعبوة ناسفة في قرية كفر بطيخ بريف سراقب بادلب #Syria 	Negative
